id,0500000US13137,STATE,13,COUNTY,137,name,Habersham,Active,57,Inactive,5,Emeritus,9,Shorthand_FIPS,137,region,13137,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,5.2,PctPopNONEnglishHome,14,pctPopLEQpovertylevel,17.8,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,276.740000
id,0500000US13141,STATE,13,COUNTY,141,name,Hancock,Active,5,Inactive,0,Emeritus,1,Shorthand_FIPS,141,region,13141,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,21-40,PctHouseholdsNOvehicle,12.3,PctPopNONEnglishHome,2.8,pctPopLEQpovertylevel,32.6,HomeInternetAccessRangeLow,21,HomeInternetAccessRangeHigh,40,LSAD,County,CENSUSAREA,471.841000
id,0500000US13149,STATE,13,COUNTY,149,name,Heard,Active,6,Inactive,0,Emeritus,0,Shorthand_FIPS,149,region,13149,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,21-40,PctHouseholdsNOvehicle,5.1,PctPopNONEnglishHome,0.2,pctPopLEQpovertylevel,22.7,HomeInternetAccessRangeLow,21,HomeInternetAccessRangeHigh,40,LSAD,County,CENSUSAREA,296.030000
id,0500000US13151,STATE,13,COUNTY,151,name,Henry,Active,286,Inactive,16,Emeritus,6,Shorthand_FIPS,151,region,13151,householdsHalfMileofPublicTransport,1976,pctHouseholdsHalfMileofPublicTransport,0.9,HomeInternetAccessRange,61-81,PctHouseholdsNOvehicle,2.9,PctPopNONEnglishHome,9.7,pctPopLEQpovertylevel,12.8,HomeInternetAccessRangeLow,61,HomeInternetAccessRangeHigh,81,LSAD,County,CENSUSAREA,322.127000
id,0500000US13163,STATE,13,COUNTY,163,name,Jefferson,Active,9,Inactive,0,Emeritus,0,Shorthand_FIPS,163,region,13163,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,15.2,PctPopNONEnglishHome,3.1,pctPopLEQpovertylevel,31.8,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,526.485000
id,0500000US13171,STATE,13,COUNTY,171,name,Lamar,Active,7,Inactive,0,Emeritus,1,Shorthand_FIPS,171,region,13171,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,21-40,PctHouseholdsNOvehicle,6.1,PctPopNONEnglishHome,2.8,pctPopLEQpovertylevel,19.9,HomeInternetAccessRangeLow,21,HomeInternetAccessRangeHigh,40,LSAD,County,CENSUSAREA,183.500000
id,0500000US13179,STATE,13,COUNTY,179,name,Liberty,Active,55,Inactive,0,Emeritus,0,Shorthand_FIPS,179,region,13179,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,41-60,PctHouseholdsNOvehicle,5.9,PctPopNONEnglishHome,11.3,pctPopLEQpovertylevel,18.2,HomeInternetAccessRangeLow,41,HomeInternetAccessRangeHigh,60,LSAD,County,CENSUSAREA,489.801000
id,0500000US13183,STATE,13,COUNTY,183,name,Long,Active,1,Inactive,0,Emeritus,0,Shorthand_FIPS,183,region,13183,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,21-40,PctHouseholdsNOvehicle,5.6,PctPopNONEnglishHome,9,pctPopLEQpovertylevel,18.5,HomeInternetAccessRangeLow,21,HomeInternetAccessRangeHigh,40,LSAD,County,CENSUSAREA,400.293000
id,0500000US13185,STATE,13,COUNTY,185,name,Lowndes,Active,212,Inactive,13,Emeritus,7,Shorthand_FIPS,185,region,13185,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,21-40,PctHouseholdsNOvehicle,7.5,PctPopNONEnglishHome,6.1,pctPopLEQpovertylevel,25.3,HomeInternetAccessRangeLow,21,HomeInternetAccessRangeHigh,40,LSAD,County,CENSUSAREA,496.066000
id,0500000US13189,STATE,13,COUNTY,189,name,McDuffie,Active,24,Inactive,1,Emeritus,1,Shorthand_FIPS,189,region,13189,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,21-40,PctHouseholdsNOvehicle,8.5,PctPopNONEnglishHome,2.6,pctPopLEQpovertylevel,23.3,HomeInternetAccessRangeLow,21,HomeInternetAccessRangeHigh,40,LSAD,County,CENSUSAREA,257.461000
id,0500000US13191,STATE,13,COUNTY,191,name,McIntosh,Active,18,Inactive,2,Emeritus,2,Shorthand_FIPS,191,region,13191,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,5.4,PctPopNONEnglishHome,2.6,pctPopLEQpovertylevel,18.1,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,424.299000
id,0500000US13195,STATE,13,COUNTY,195,name,Madison,Active,14,Inactive,5,Emeritus,0,Shorthand_FIPS,195,region,13195,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,3.8,PctPopNONEnglishHome,5.1,pctPopLEQpovertylevel,18.5,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,282.311000
id,0500000US13201,STATE,13,COUNTY,201,name,Miller,Active,10,Inactive,0,Emeritus,1,Shorthand_FIPS,201,region,13201,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,1-20,PctHouseholdsNOvehicle,8.6,PctPopNONEnglishHome,1,pctPopLEQpovertylevel,26.2,HomeInternetAccessRangeLow,1,HomeInternetAccessRangeHigh,20,LSAD,County,CENSUSAREA,282.421000
id,0500000US13213,STATE,13,COUNTY,213,name,Murray,Active,9,Inactive,1,Emeritus,0,Shorthand_FIPS,213,region,13213,householdsHalfMileofPublicTransport,0,pctHouseholdsHalfMileofPublicTransport,0,HomeInternetAccessRange,21-40,PctHouseholdsNOvehicle,4.5,PctPopNONEnglishHome,13.2,pctPopLEQpovertylevel,20.8,HomeInternetAccessRangeLow,21,HomeInternetAccessRangeHigh,40,LSAD,County,CENSUSAREA,344.466000
